Season,Date,HomeTeam,AwayTeam,FullTimeHomeGoals,FullTimeAwayGoals,FullTimeResult,HalfTimeHomeGoals,HalfTimeAwayGoals,HalfTimeResult,HomeShots,AwayShots,HomeShotsOnTarget,AwayShotsOnTarget,HomeCorners,AwayCorners,HomeFouls,AwayFouls,HomeYellowCards,AwayYellowCards,HomeRedCards,AwayRedCards,HomeOdds,DrawOdds,AwayOdds
506,28/01/06,Ath Bilbao,Getafe,1,0,H,0,0,D,9,13,3,4,3,5,21,14,3,3,0,0,2.1,3.25,3.0
506,28/01/06,Ath Madrid,La Coruna,3,2,H,1,0,H,17,12,8,5,5,3,25,26,4,4,0,0,2.2,3.25,2.8
506,28/01/06,Cadiz,Santander,1,1,D,0,0,D,6,6,1,2,3,6,19,17,4,4,0,0,2.2,3.25,2.8
506,29/01/06,Alaves,Sociedad,3,1,H,1,0,H,12,20,6,7,2,6,15,18,2,1,0,0,2.37,3.2,2.62
506,29/01/06,Celta,Real Madrid,1,2,A,1,1,D,21,11,6,5,5,4,18,21,3,3,0,0,3.5,3.25,1.9
506,29/01/06,Espanol,Malaga,3,1,H,3,1,H,14,18,7,3,9,5,17,21,1,3,0,0,1.9,3.25,3.5
506,29/01/06,Mallorca,Barcelona,0,3,A,0,1,A,5,15,2,4,2,6,17,13,4,3,1,0,6.5,4.0,1.4
506,29/01/06,Osasuna,Betis,0,2,A,0,1,A,17,10,3,3,4,2,11,26,1,1,0,0,1.8,3.25,4.0
506,29/01/06,Sevilla,Villarreal,2,0,H,1,0,H,12,7,7,1,10,3,21,19,0,3,0,1,2.2,3.25,2.8
506,29/01/06,Valencia,Zaragoza,2,2,D,0,1,A,19,11,6,5,8,2,15,19,3,4,0,1,1.53,3.75,5.0
506,04/02/06,La Coruna,Valencia,0,1,A,0,1,A,10,10,4,5,4,1,21,16,3,5,0,0,2.6,3.25,2.6
506,04/02/06,Malaga,Ath Bilbao,2,1,H,1,1,D,8,8,5,2,6,5,18,22,5,3,1,0,2.3,3.25,3.0
506,04/02/06,Real Madrid,Espanol,4,0,H,3,0,H,16,8,10,1,3,5,23,12,1,2,0,0,1.33,4.5,9.5
506,05/02/06,Barcelona,Ath Madrid,1,3,A,0,1,A,15,13,6,5,6,2,19,26,3,4,0,0,1.4,4.33,7.5
506,05/02/06,Getafe,Alaves,2,2,D,1,1,D,18,6,7,3,19,2,16,16,1,2,0,0,1.8,3.3,4.5
506,05/02/06,Santander,Celta,0,1,A,0,0,D,16,10,6,6,9,3,26,18,4,2,0,0,2.5,3.25,3.0
506,05/02/06,Sevilla,Osasuna,0,1,A,0,0,D,10,8,3,2,5,3,21,22,6,6,1,0,1.8,3.3,4.5
506,05/02/06,Sociedad,Mallorca,2,1,H,1,1,D,12,11,5,1,3,7,21,20,3,4,0,0,1.83,3.3,4.33
506,05/02/06,Villarreal,Cadiz,1,1,D,0,1,A,14,12,7,4,6,3,21,20,4,1,1,0,1.53,3.6,6.5
506,05/02/06,Zaragoza,Betis,4,3,H,4,1,H,13,15,6,5,5,6,24,23,4,3,1,1,2.0,3.2,3.75
506,11/02/06,Ath Bilbao,Real Madrid,0,2,A,0,1,A,15,11,6,6,7,3,18,21,3,4,0,0,4.33,3.3,1.83
506,11/02/06,Cadiz,Sevilla,0,4,A,0,1,A,12,12,1,5,4,8,17,25,1,2,0,0,2.75,3.2,2.5
506,11/02/06,Osasuna,Zaragoza,1,1,D,1,1,D,17,5,4,1,5,4,20,10,2,1,0,0,2.0,3.2,3.75
506,12/02/06,Alaves,Malaga,3,2,H,1,0,H,11,10,5,3,1,5,20,20,3,2,0,0,2.2,3.25,3.2
506,12/02/06,Ath Madrid,Sociedad,1,0,H,0,0,D,16,9,3,4,5,2,24,21,3,0,0,1,1.66,3.6,5.0
506,12/02/06,Betis,La Coruna,0,1,A,0,0,D,16,14,3,3,6,1,21,21,2,4,0,0,2.4,3.25,2.8
506,12/02/06,Celta,Villarreal,1,0,H,1,0,H,7,9,3,2,4,7,26,16,1,2,0,0,2.2,3.25,3.2
506,12/02/06,Espanol,Santander,0,2,A,0,0,D,5,11,0,3,8,11,17,17,1,1,0,0,2.1,3.25,3.4
506,12/02/06,Mallorca,Getafe,1,1,D,0,0,D,4,13,1,3,4,2,27,23,4,2,0,0,2.3,3.25,3.0
506,12/02/06,Valencia,Barcelona,1,0,H,1,0,H,9,18,4,5,1,5,19,21,3,4,0,0,2.9,3.2,2.37
506,18/02/06,Barcelona,Betis,5,1,H,3,0,H,19,13,8,8,4,6,20,22,4,2,0,0,1.28,5.0,10.0
506,18/02/06,Real Madrid,Alaves,3,0,H,2,0,H,12,12,6,3,3,0,22,29,2,3,0,0,1.22,5.5,13.0
506,18/02/06,Sevilla,Celta,1,0,H,1,0,H,10,13,2,5,3,5,32,10,4,3,0,0,1.9,3.25,4.0
506,18/02/06,Villarreal,Espanol,4,0,H,3,0,H,11,10,8,3,3,5,15,17,3,6,0,0,1.72,3.3,5.0
506,19/02/06,Cadiz,Osasuna,1,3,A,1,2,A,10,7,3,5,9,1,10,25,3,4,1,0,2.62,3.2,2.6
506,19/02/06,Getafe,Ath Madrid,0,3,A,0,1,A,18,14,9,6,11,2,24,17,4,2,0,0,2.62,3.2,2.6
506,19/02/06,La Coruna,Zaragoza,1,1,D,0,1,A,11,8,4,4,4,1,18,15,3,3,1,0,2.0,3.2,3.75
506,19/02/06,Malaga,Mallorca,0,2,A,0,0,D,12,16,4,5,5,4,25,28,2,7,0,1,2.0,3.2,3.75
506,19/02/06,Santander,Ath Bilbao,0,1,A,0,0,D,13,8,3,2,8,6,20,27,3,6,1,0,2.1,3.25,3.4
506,19/02/06,Sociedad,Valencia,1,2,A,1,0,H,12,12,4,4,8,4,13,14,2,2,0,0,3.5,3.2,2.1
506,25/02/06,Ath Madrid,Malaga,5,0,H,3,0,H,17,10,11,0,7,0,25,26,1,4,0,1,1.5,3.75,7.0
506,25/02/06,Zaragoza,Barcelona,0,2,A,0,0,D,5,8,2,2,3,1,20,15,1,0,1,0,5.0,3.3,1.72
506,26/02/06,Alaves,Santander,2,2,D,2,1,H,6,12,2,4,3,7,25,25,3,4,0,0,2.5,3.2,2.75
506,26/02/06,Ath Bilbao,Villarreal,1,1,D,1,1,D,10,8,4,4,10,4,17,18,1,8,0,0,2.5,3.2,2.75
506,26/02/06,Betis,Sociedad,2,0,H,1,0,H,17,7,6,2,7,3,21,26,1,3,0,0,1.9,3.25,4.0
506,26/02/06,Celta,Cadiz,2,0,H,1,0,H,15,7,8,3,5,3,21,28,3,2,0,0,1.61,3.4,6.0
506,26/02/06,Espanol,Sevilla,5,0,H,1,0,H,15,12,9,2,5,7,16,21,1,1,0,1,2.62,3.2,2.6
506,26/02/06,Mallorca,Real Madrid,2,1,H,0,1,A,15,7,4,3,4,2,23,24,4,3,0,0,6.0,3.8,1.53
506,26/02/06,Osasuna,La Coruna,1,2,A,1,0,H,17,9,4,3,8,2,15,17,2,3,0,0,2.2,3.2,3.25
506,26/02/06,Valencia,Getafe,1,1,D,0,0,D,15,8,7,4,14,1,15,20,0,5,0,1,1.36,4.33,9.0
506,04/03/06,Barcelona,La Coruna,3,2,H,2,2,D,16,7,7,2,8,2,10,27,3,5,0,0,1.44,4.1,7.0
506,04/03/06,Cadiz,Espanol,2,0,H,0,0,D,9,17,3,6,6,5,24,24,3,1,0,0,2.4,3.2,2.87
506,04/03/06,Real Madrid,Ath Madrid,2,1,H,2,1,H,10,26,3,6,3,7,25,28,2,4,0,0,1.75,3.5,4.5
506,04/03/06,Villarreal,Alaves,3,2,H,1,2,A,15,3,4,2,11,1,22,19,4,0,0,0,1.57,3.6,6.0
506,05/03/06,Celta,Osasuna,2,0,H,1,0,H,9,14,5,0,5,5,16,16,1,4,0,1,2.1,3.25,3.4
506,05/03/06,Getafe,Betis,1,0,H,1,0,H,17,10,4,2,8,3,11,18,1,4,0,0,2.2,3.25,3.2
506,05/03/06,Malaga,Valencia,0,0,D,0,0,D,11,19,2,5,9,5,22,15,5,1,0,0,5.0,3.4,1.72
506,05/03/06,Santander,Mallorca,0,0,D,0,0,D,9,13,3,0,5,6,21,23,3,1,0,0,2.0,3.3,3.6
506,05/03/06,Sevilla,Ath Bilbao,2,1,H,1,1,D,13,10,4,3,8,6,11,24,1,5,1,0,1.75,3.5,4.5
506,05/03/06,Sociedad,Zaragoza,1,3,A,1,0,H,8,18,1,8,4,3,16,18,2,2,0,0,2.4,3.2,2.87
506,11/03/06,Espanol,Celta,2,0,H,2,0,H,7,17,4,4,4,6,19,14,2,2,1,0,2.4,3.25,2.8
506,11/03/06,La Coruna,Sociedad,0,1,A,0,0,D,18,9,4,1,5,5,20,16,4,3,0,0,1.57,3.6,6.0
506,11/03/06,Valencia,Real Madrid,0,0,D,0,0,D,11,13,2,6,5,5,25,22,4,2,0,0,2.3,3.25,3.0
506,12/03/06,Alaves,Sevilla,2,1,H,2,1,H,15,10,5,3,3,6,21,22,4,6,2,1,2.8,3.25,2.4
506,12/03/06,Ath Bilbao,Cadiz,1,0,H,0,0,D,8,6,1,1,4,8,19,18,2,1,1,1,1.83,3.25,4.5
506,12/03/06,Ath Madrid,Santander,2,1,H,0,0,D,12,15,6,4,5,3,22,23,4,4,1,0,1.57,3.6,6.0
506,12/03/06,Betis,Malaga,1,1,D,1,0,H,15,10,5,2,10,3,29,28,2,4,0,0,1.8,3.4,4.33
506,12/03/06,Mallorca,Villarreal,1,1,D,1,1,D,8,6,2,1,3,2,16,24,2,4,0,0,2.75,3.2,2.5
506,12/03/06,Osasuna,Barcelona,2,1,H,1,0,H,11,8,3,4,2,1,29,19,6,2,0,2,5.5,3.4,1.66
506,12/03/06,Zaragoza,Getafe,1,2,A,1,1,D,13,14,5,6,9,5,14,15,3,2,1,0,1.8,3.3,4.5
506,18/03/06,Getafe,La Coruna,1,2,A,0,1,A,19,8,4,5,9,4,18,25,4,6,1,0,2.4,3.2,2.87
506,18/03/06,Sociedad,Barcelona,0,2,A,0,1,A,9,14,5,6,7,3,21,14,2,2,0,0,6.0,3.8,1.53
506,18/03/06,Villarreal,Ath Madrid,1,1,D,1,0,H,6,12,3,3,0,3,21,21,3,3,0,1,2.25,3.1,3.2
506,19/03/06,Cadiz,Alaves,0,0,D,0,0,D,15,10,5,5,9,4,17,20,2,6,0,0,2.0,3.25,4.0
506,19/03/06,Celta,Ath Bilbao,0,1,A,0,1,A,25,7,6,4,9,4,14,25,2,4,0,1,1.8,3.3,4.5
506,19/03/06,Espanol,Osasuna,2,4,A,1,3,A,5,15,3,8,3,0,23,19,5,5,0,0,2.2,3.2,3.25
506,19/03/06,Malaga,Zaragoza,0,1,A,0,0,D,14,8,2,3,8,4,26,21,1,2,0,0,2.5,3.2,2.75
506,19/03/06,Real Madrid,Betis,0,0,D,0,0,D,16,19,4,2,5,8,19,24,2,2,0,0,1.33,4.5,9.5
506,19/03/06,Santander,Valencia,2,1,H,1,0,H,6,10,2,5,1,4,35,14,4,1,0,0,4.33,3.3,1.83
506,19/03/06,Sevilla,Mallorca,1,1,D,1,0,H,19,9,7,4,6,1,14,18,3,3,0,0,1.66,3.4,5.5
506,21/03/06,Barcelona,Getafe,3,1,H,1,1,D,15,9,4,4,10,6,17,18,1,2,0,0,1.25,5.0,13.0
506,22/03/06,Alaves,Celta,1,0,H,0,0,D,18,10,6,2,3,2,19,18,2,1,0,0,2.37,3.2,2.9
506,22/03/06,Ath Bilbao,Espanol,1,1,D,0,1,A,13,11,5,2,2,2,22,22,6,4,0,0,2.0,3.2,3.75
506,22/03/06,Betis,Santander,1,0,H,1,0,H,15,8,5,1,6,6,28,19,6,6,0,1,2.0,3.2,3.75
506,22/03/06,La Coruna,Malaga,2,1,H,0,1,A,17,12,6,3,6,5,19,31,1,8,0,1,1.57,3.75,5.5
506,22/03/06,Mallorca,Cadiz,1,0,H,1,0,H,16,6,9,1,7,5,16,28,4,5,0,0,1.83,3.3,4.33
506,22/03/06,Osasuna,Sociedad,2,0,H,1,0,H,7,13,4,2,3,5,25,10,4,1,0,0,1.66,3.4,5.5
506,22/03/06,Valencia,Villarreal,1,1,D,1,0,H,10,14,3,7,6,1,20,20,3,4,1,0,1.72,3.3,5.0
506,22/03/06,Zaragoza,Real Madrid,1,1,D,0,0,D,14,10,4,4,8,4,25,14,2,3,0,0,3.4,3.25,2.1
506,23/03/06,Ath Madrid,Sevilla,0,1,A,0,1,A,13,10,6,6,6,5,13,13,3,3,3,0,2.0,3.2,3.75
506,25/03/06,Ath Bilbao,Osasuna,1,0,H,0,0,D,11,7,2,2,3,4,17,20,2,4,1,1,2.4,3.2,2.87
506,25/03/06,Malaga,Barcelona,0,0,D,0,0,D,13,23,5,10,6,5,32,20,2,0,0,0,7.5,4.33,1.4
506,25/03/06,Villarreal,Betis,1,2,A,0,2,A,21,11,5,4,8,3,14,20,1,2,0,0,1.8,3.3,4.5
506,26/03/06,Cadiz,Ath Madrid,1,1,D,0,1,A,14,13,4,5,6,6,16,26,1,4,0,0,2.87,3.25,2.37
506,26/03/06,Celta,Mallorca,2,0,H,2,0,H,14,12,6,4,3,12,21,16,1,1,0,0,1.72,3.3,5.0
506,26/03/06,Espanol,Alaves,0,0,D,0,0,D,7,11,2,2,14,3,24,20,3,3,0,0,1.83,3.3,4.33
506,26/03/06,Getafe,Sociedad,2,1,H,1,1,D,10,9,3,3,3,5,17,26,2,4,0,1,1.9,3.25,4.0
506,26/03/06,Real Madrid,La Coruna,4,0,H,2,0,H,21,14,8,0,4,5,14,18,2,2,0,0,1.61,3.4,6.0
506,26/03/06,Santander,Zaragoza,0,0,D,0,0,D,11,16,2,7,5,5,19,18,1,2,0,0,2.4,3.2,2.87
506,26/03/06,Sevilla,Valencia,1,0,H,0,0,D,16,8,5,1,8,5,18,15,0,4,0,1,2.4,3.0,3.0
506,01/04/06,Barcelona,Real Madrid,1,1,D,1,1,D,35,3,11,1,12,0,21,18,2,6,0,1,1.83,3.3,4.33
506,01/04/06,Sociedad,Malaga,3,0,H,1,0,H,17,6,9,3,5,4,18,24,2,5,0,2,1.8,3.3,4.5
506,01/04/06,Zaragoza,Villarreal,0,1,A,0,1,A,29,2,9,1,12,1,14,21,3,4,0,0,2.0,3.2,3.75
506,02/04/06,Alaves,Ath Bilbao,0,0,D,0,0,D,11,4,2,1,5,2,10,24,2,4,0,0,2.37,3.25,2.87
506,02/04/06,Ath Madrid,Celta,0,3,A,0,0,D,25,7,7,6,9,3,19,13,7,1,0,0,1.9,3.25,4.0
506,02/04/06,Betis,Sevilla,2,1,H,2,1,H,12,11,6,3,1,3,28,19,5,2,0,0,2.5,3.0,2.87
506,02/04/06,La Coruna,Santander,2,0,H,1,0,H,16,9,7,1,5,1,21,24,1,1,0,0,1.72,3.4,5.0
506,02/04/06,Mallorca,Espanol,0,0,D,0,0,D,10,11,2,2,7,4,21,23,2,1,0,0,2.1,3.25,3.4
506,02/04/06,Osasuna,Getafe,0,4,A,0,2,A,26,12,4,5,2,5,15,21,1,6,0,0,1.66,3.4,5.5
506,02/04/06,Valencia,Cadiz,5,3,H,3,1,H,13,9,6,5,5,5,16,27,1,3,0,0,1.4,4.0,9.0
506,08/04/06,Cadiz,Betis,1,1,D,0,0,D,13,21,2,4,5,7,19,24,4,2,0,0,2.37,3.2,2.9
506,08/04/06,Celta,Valencia,0,1,A,0,1,A,12,7,2,4,5,0,21,24,2,3,0,0,2.5,3.2,2.75
506,08/04/06,Malaga,Getafe,1,2,A,0,1,A,13,17,5,6,3,6,23,17,3,1,1,0,2.4,3.25,2.8
506,08/04/06,Real Madrid,Sociedad,1,1,D,1,0,H,13,17,6,8,6,5,16,15,3,3,1,0,1.33,4.5,9.5
506,09/04/06,Alaves,Osasuna,1,2,A,0,1,A,20,8,7,4,4,5,16,24,3,3,0,1,2.6,3.0,2.75
506,09/04/06,Ath Bilbao,Mallorca,1,1,D,1,1,D,10,12,4,1,6,5,17,17,2,2,0,0,1.9,3.25,4.0
506,09/04/06,Espanol,Ath Madrid,1,1,D,0,0,D,15,13,4,1,5,1,17,24,5,3,0,0,2.37,3.2,2.9
506,09/04/06,Santander,Barcelona,2,2,D,2,2,D,8,10,3,3,4,1,19,15,4,1,0,1,6.5,3.6,1.53
506,09/04/06,Sevilla,Zaragoza,1,1,D,0,0,D,22,8,9,3,5,0,11,13,4,3,0,0,1.72,3.4,5.0
506,09/04/06,Villarreal,La Coruna,1,1,D,0,0,D,11,18,5,3,7,3,17,21,2,2,0,0,2.1,3.25,3.4
506,14/04/06,Barcelona,Villarreal,1,0,H,1,0,H,14,10,4,3,8,4,21,18,1,3,0,0,1.53,3.6,7.0
506,15/04/06,La Coruna,Sevilla,0,0,D,0,0,D,15,15,5,4,6,8,19,21,4,2,0,0,2.1,3.25,3.4
506,15/04/06,Mallorca,Alaves,0,0,D,0,0,D,17,9,2,2,7,0,21,34,1,1,0,0,2.0,3.3,3.5
506,15/04/06,Sociedad,Santander,1,0,H,0,0,D,9,12,1,2,4,6,16,21,1,3,0,0,2.0,3.2,3.75
506,16/04/06,Ath Madrid,Ath Bilbao,1,0,H,0,0,D,10,10,1,2,3,6,17,20,2,2,0,0,1.83,3.25,4.5
506,16/04/06,Betis,Celta,0,2,A,0,1,A,13,11,6,6,7,2,27,14,4,1,0,0,2.25,3.2,3.1
506,16/04/06,Getafe,Real Madrid,1,1,D,0,0,D,24,14,9,5,9,6,15,20,1,4,0,0,4.0,3.3,1.9
506,16/04/06,Osasuna,Malaga,1,1,D,1,0,H,11,10,3,4,4,4,22,21,1,2,0,1,1.44,4.0,7.5
506,16/04/06,Valencia,Espanol,4,0,H,1,0,H,17,10,7,6,10,5,14,11,1,4,0,1,1.44,4.0,7.5
506,16/04/06,Zaragoza,Cadiz,1,2,A,1,1,D,16,8,8,4,4,2,16,29,2,3,0,0,1.8,3.3,4.5
506,22/04/06,Alaves,Ath Madrid,0,1,A,0,1,A,8,9,1,4,3,4,15,17,3,2,0,0,2.2,3.2,3.25
506,22/04/06,Celta,Zaragoza,4,0,H,1,0,H,13,12,7,2,4,5,14,14,0,3,0,0,1.8,3.4,3.75
506,22/04/06,Villarreal,Sociedad,0,2,A,0,2,A,10,9,4,2,7,1,17,17,2,3,0,0,1.83,3.25,3.75
506,23/04/06,Ath Bilbao,Valencia,0,3,A,0,0,D,12,9,4,5,3,4,25,18,3,2,0,0,2.8,3.1,2.25
506,23/04/06,Cadiz,La Coruna,1,1,D,0,1,A,10,11,3,4,8,6,20,23,4,5,0,2,2.62,3.2,2.37
506,23/04/06,Espanol,Betis,2,0,H,1,0,H,13,12,7,5,1,3,12,18,2,1,0,1,2.1,3.25,3.0
506,23/04/06,Mallorca,Osasuna,0,1,A,0,0,D,12,9,4,2,9,4,16,20,3,2,0,0,2.5,3.2,2.5
506,23/04/06,Real Madrid,Malaga,2,1,H,0,1,A,31,13,12,3,11,2,16,22,4,4,0,0,1.16,6.5,10.0
506,23/04/06,Santander,Getafe,1,3,A,1,1,D,10,23,4,13,4,4,23,13,4,1,0,0,2.1,3.25,3.0
506,29/04/06,Barcelona,Cadiz,1,0,H,1,0,H,14,7,4,4,2,4,15,19,1,3,0,0,1.2,5.5,17.0
506,29/04/06,Betis,Ath Bilbao,1,1,D,1,0,H,10,10,2,5,4,10,19,14,2,2,0,0,2.1,3.2,3.5
506,29/04/06,La Coruna,Celta,0,2,A,0,1,A,12,13,3,6,6,4,25,26,2,3,1,0,2.1,3.2,3.5
506,30/04/06,Ath Madrid,Mallorca,0,1,A,0,0,D,15,11,3,3,9,4,16,17,2,4,0,0,1.83,3.25,4.5
506,30/04/06,Getafe,Villarreal,1,1,D,1,1,D,20,12,8,8,2,3,17,26,1,2,0,0,2.3,3.1,3.1
506,30/04/06,Malaga,Santander,2,3,A,2,1,H,11,9,4,7,4,5,28,27,4,3,0,0,2.62,3.2,2.6
506,30/04/06,Osasuna,Real Madrid,0,1,A,0,0,D,19,7,2,2,6,4,18,19,3,2,0,1,2.87,3.2,2.4
506,30/04/06,Sociedad,Sevilla,1,2,A,0,0,D,6,13,0,5,3,3,26,18,3,2,2,0,2.4,3.2,2.87
506,30/04/06,Valencia,Alaves,3,0,H,2,0,H,14,9,6,3,2,4,22,10,3,0,0,0,1.36,4.33,9.0
506,30/04/06,Zaragoza,Espanol,1,1,D,1,0,H,11,10,3,4,4,5,17,22,4,1,0,1,2.25,3.1,3.2
506,03/05/06,Alaves,Betis,2,0,H,1,0,H,8,18,5,2,1,1,17,27,3,3,1,0,2.3,3.1,3.1
506,03/05/06,Ath Bilbao,Zaragoza,1,0,H,0,0,D,10,12,2,4,0,3,17,11,2,2,0,0,1.72,3.4,5.0
506,03/05/06,Ath Madrid,Osasuna,0,1,A,0,1,A,19,10,5,5,11,2,20,21,2,3,1,1,2.37,3.25,2.87
506,03/05/06,Cadiz,Sociedad,2,2,D,0,1,A,18,10,5,4,5,2,12,25,1,1,0,0,2.2,3.1,3.3
506,03/05/06,Celta,Barcelona,0,1,A,0,0,D,13,14,1,5,7,2,17,17,3,3,0,0,2.87,3.25,2.37
506,03/05/06,Espanol,La Coruna,1,2,A,1,0,H,3,12,2,4,3,4,22,20,3,5,0,0,2.4,3.2,2.87
506,03/05/06,Mallorca,Valencia,2,1,H,1,1,D,13,7,7,4,4,2,23,23,2,2,0,0,4.0,3.0,2.0
506,03/05/06,Sevilla,Getafe,3,0,H,3,0,H,12,9,7,0,7,3,18,17,3,3,0,0,1.8,3.3,4.5
506,03/05/06,Villarreal,Malaga,2,1,H,2,1,H,13,20,4,5,3,5,17,16,0,0,0,0,1.4,4.33,7.5
506,04/05/06,Santander,Real Madrid,2,3,A,0,1,A,14,16,5,6,6,2,20,19,3,1,0,0,4.33,3.4,1.8
506,06/05/06,Barcelona,Espanol,2,0,H,1,0,H,15,19,5,9,8,7,14,24,0,1,0,0,1.57,3.6,6.0
506,06/05/06,Malaga,Sevilla,0,2,A,0,1,A,14,19,3,8,5,8,19,20,2,0,0,0,5.0,3.4,1.72
506,06/05/06,Valencia,Ath Madrid,1,1,D,1,1,D,14,12,6,4,5,8,13,20,1,2,0,0,1.61,3.6,5.5
506,07/05/06,Betis,Mallorca,2,1,H,2,0,H,7,8,3,2,3,4,19,15,3,2,0,0,1.9,3.1,4.33
506,07/05/06,Getafe,Cadiz,3,1,H,0,1,A,6,7,3,3,2,3,21,15,3,0,0,0,1.83,3.5,4.0
506,07/05/06,La Coruna,Ath Bilbao,1,2,A,1,0,H,15,10,6,3,5,7,18,14,3,1,0,0,1.9,3.25,4.0
506,07/05/06,Real Madrid,Villarreal,3,3,D,1,2,A,26,14,11,6,11,5,25,13,4,5,1,0,1.53,3.75,6.0
506,07/05/06,Santander,Osasuna,2,1,H,0,0,D,14,9,6,2,9,5,21,23,6,4,1,1,2.8,3.25,2.4
506,07/05/06,Sociedad,Celta,2,2,D,2,1,H,15,5,7,3,2,5,13,18,3,1,0,0,2.4,3.25,2.8
506,07/05/06,Zaragoza,Alaves,3,0,H,0,0,D,15,10,7,4,6,6,16,21,1,2,0,0,2.4,3.25,2.8
506,13/05/06,Alaves,La Coruna,1,0,H,0,0,D,16,11,8,0,6,2,18,25,2,2,0,0,2.1,3.25,3.0
506,13/05/06,Ath Madrid,Betis,1,1,D,1,0,H,12,17,7,4,6,5,22,18,1,4,0,0,1.72,3.4,4.2
506,13/05/06,Cadiz,Malaga,5,0,H,1,0,H,12,13,7,3,9,3,15,18,0,1,0,0,1.83,3.25,3.75
506,13/05/06,Celta,Getafe,1,0,H,1,0,H,13,6,5,1,6,4,14,25,4,1,0,1,1.8,3.4,3.75
506,13/05/06,Espanol,Sociedad,1,0,H,0,0,D,22,9,4,3,7,5,19,20,1,3,0,0,1.44,4.0,6.0
506,13/05/06,Mallorca,Zaragoza,3,1,H,1,1,D,20,12,10,5,4,4,15,10,2,1,0,0,2.1,3.25,3.0
506,13/05/06,Sevilla,Barcelona,3,2,H,2,2,D,16,16,4,4,8,4,16,20,4,1,0,1,1.9,3.25,3.5
506,13/05/06,Villarreal,Santander,2,0,H,1,0,H,12,13,6,6,7,8,14,18,1,2,0,0,1.53,3.6,5.5
506,16/05/06,Osasuna,Valencia,2,1,H,0,0,D,17,13,7,7,3,6,18,12,1,2,0,0,2.7,3.2,2.5
506,16/05/06,Sevilla,Real Madrid,4,3,H,4,2,H,20,18,9,8,8,4,16,15,4,4,0,0,2.5,3.4,2.6
506,20/05/06,Ath Bilbao,Barcelona,3,1,H,0,1,A,15,13,6,4,5,1,16,9,0,1,0,0,2.3,3.25,3.0
607,26/08/06,Valencia,Betis,2,1,H,1,0,H,14,8,4,5,5,6,18,26,3,3,0,0,1.57,3.6,6.0
607,27/08/06,Ath Bilbao,Sociedad,1,1,D,1,0,H,7,10,2,4,4,2,19,23,2,4,0,0,2.0,3.2,3.75
607,27/08/06,Espanol,Gimnastic,0,1,A,0,0,D,20,18,6,7,6,7,25,27,2,3,0,0,1.72,3.4,5.0
607,27/08/06,La Coruna,Zaragoza,3,2,H,2,1,H,14,13,6,6,1,6,22,19,4,4,0,1,2.0,3.2,3.75
607,27/08/06,Osasuna,Getafe,0,2,A,0,0,D,15,7,7,2,6,1,26,22,5,4,0,0,1.83,3.3,4.33
607,27/08/06,Real Madrid,Villarreal,0,0,D,0,0,D,14,13,3,4,4,5,22,18,2,3,0,0,1.53,3.8,6.0
607,27/08/06,Recreativo,Mallorca,1,1,D,0,0,D,7,17,2,6,3,2,19,15,3,2,0,0,2.3,3.25,3.0
607,27/08/06,Santander,Ath Madrid,0,1,A,0,1,A,16,11,8,4,11,2,25,25,3,4,0,1,3.1,3.2,2.25
607,28/08/06,Celta,Barcelona,2,3,A,1,0,H,12,12,3,6,4,7,21,16,0,2,1,0,5.5,3.4,1.67
607,29/08/06,Sevilla,Levante,4,0,H,2,0,H,18,6,10,3,6,1,1,3,1,3,0,0,1.44,4.0,7.5
607,09/09/06,Ath Madrid,Valencia,0,1,A,0,1,A,22,8,2,5,7,1,24,23,1,3,1,1,2.4,3.2,2.87
607,09/09/06,Barcelona,Osasuna,3,0,H,3,0,H,16,9,6,2,5,2,8,15,0,1,0,0,1.28,5.0,10.0
607,10/09/06,Betis,Ath Bilbao,3,0,H,2,0,H,12,12,8,4,3,5,15,17,1,3,0,0,2.0,3.3,3.6
607,10/09/06,Getafe,Santander,1,0,H,0,0,D,14,10,3,2,7,3,18,15,0,4,0,0,1.83,3.3,4.33
607,10/09/06,Gimnastic,Celta,1,2,A,0,0,D,7,8,2,2,6,3,19,20,0,4,0,0,2.6,3.2,2.62
607,10/09/06,Levante,Real Madrid,1,4,A,1,2,A,10,15,2,6,1,0,21,13,3,1,2,0,7.0,3.75,1.5
607,10/09/06,Mallorca,La Coruna,0,0,D,0,0,D,14,10,2,2,2,6,19,24,0,2,0,0,2.5,3.1,2.8
607,10/09/06,Sociedad,Sevilla,1,3,A,0,1,A,2,3,2,3,0,0,3,4,3,4,0,0,3.1,3.1,2.3
607,10/09/06,Villarreal,Recreativo,0,1,A,0,0,D,13,8,7,3,12,2,17,14,1,1,0,0,1.5,3.75,7.0
607,10/09/06,Zaragoza,Espanol,3,0,H,1,0,H,5,9,4,1,4,9,16,20,3,2,1,1,1.72,3.3,5.0
607,16/09/06,La Coruna,Villarreal,2,0,H,1,0,H,19,16,7,5,7,7,23,24,1,4,0,0,2.3,3.25,3.0
607,17/09/06,Ath Bilbao,Ath Madrid,1,4,A,0,2,A,6,11,0,4,3,3,12,11,0,1,0,0,2.7,3.25,2.5
607,17/09/06,Espanol,Celta,2,1,H,0,0,D,9,15,3,5,1,8,21,14,3,1,0,0,2.4,3.2,2.87
